120	60
10000
637	84	30	17
638	87	33	16
639	8	25	8
640	52	58	11
641	20	32	15
642	6	8	14
643	112	19	12
644	80	10	14
645	22	41	8
646	22	12	4
647	117	29	1
648	98	25	7
649	0	51	12
650	69	36	19
651	91	26	5
652	63	53	16
653	40	43	20
654	9	39	1
655	102	11	16
656	71	37	18
657	43	29	15
658	51	22	8
659	108	13	8
660	33	60	12
661	52	10	12
662	7	34	6
663	54	7	1
664	44	21	19
665	107	32	17
666	60	19	13
667	104	53	9
668	80	48	20
669	17	38	7
670	75	47	4
671	33	13	14
672	95	33	19
673	115	54	16
674	114	34	16
675	84	46	4
676	76	11	8
677	114	3	3
678	103	54	8
679	51	6	10
680	80	32	12
681	17	48	4
682	74	19	19
683	13	1	8
684	116	35	5
685	60	39	6
686	69	30	3
687	33	42	9
688	87	46	6
689	71	5	13
690	3	56	9
691	37	15	14
692	105	18	2
693	2	34	7
694	26	13	1
695	10	37	4
696	62	20	11
697	30	42	19
698	110	31	4
699	79	43	5
700	77	53	13
701	56	47	19
702	113	41	19
703	70	7	11
704	73	60	15
705	26	55	6
706	74	36	6
707	21	20	8
708	12	5	14
709	91	51	10
710	98	39	5
711	84	3	15
712	65	53	3
713	57	29	8
714	42	48	8
715	48	29	7
716	103	11	4
717	65	26	20
718	31	57	16
719	87	28	17
720	63	6	9
721	24	48	11
722	9	50	16
723	0	30	6
724	32	20	7
725	41	38	2
726	69	60	12
727	25	48	1
728	92	43	17
729	48	16	13
730	93	14	7
731	94	27	7
732	76	48	7
733	63	53	13
734	34	50	20
735	2	44	9
736	117	26	11
737	27	35	10
738	116	32	14
739	96	22	20
740	58	54	5
741	99	53	17
742	94	18	12
743	106	4	11
744	14	46	13
745	70	2	6
746	111	33	4
747	89	24	14
748	41	6	3
749	88	33	18
750	75	17	16
751	6	21	4
752	27	37	4
753	115	52	13
754	91	36	15
755	108	11	8
756	88	18	7
757	8	57	9
758	106	58	20
759	50	60	8
760	101	24	4
761	81	23	8
762	54	25	6
763	6	17	9
764	1	56	4
765	14	10	16
766	48	42	12
767	98	1	2
768	101	41	12
769	23	15	11
770	21	5	13
771	63	5	10
772	98	9	12
773	38	35	20
774	112	30	18
775	2	38	17
776	109	2	15
777	92	20	15
778	71	54	12
779	120	50	11
780	53	40	18
781	98	47	20
782	50	30	4
783	89	26	13
784	88	29	20
785	16	16	15
786	13	59	12
787	77	56	19
788	95	6	7
789	84	27	4
790	63	60	9
791	74	7	5
792	46	15	13
793	33	50	9
794	73	6	1
795	76	3	14
796	58	53	5
797	98	15	3
798	82	12	12
799	81	26	4
800	28	13	13
801	6	39	19
802	16	50	3
803	8	53	17
804	20	27	12
805	44	0	17
806	22	16	8
807	63	15	7
808	80	18	1
809	113	22	12
810	102	14	18
811	69	36	1
812	22	15	20
813	43	42	9
814	9	23	9
815	100	52	3
816	88	21	6
817	50	55	9
818	61	24	18
819	38	60	15
820	34	3	19
821	23	41	2
822	19	55	17
823	39	7	7
824	116	6	4
825	22	59	18
826	76	49	4
827	93	30	16
828	114	17	20
829	98	21	14
830	38	11	5
831	50	1	14
832	83	32	11
833	31	32	5
834	55	56	18
835	23	9	9
836	11	16	11
837	103	34	6
838	88	18	14
839	48	49	15
840	37	26	11
841	6	26	8
842	54	25	2
843	115	36	9
844	21	46	1
845	112	14	17
846	37	56	20
847	4	12	15
848	94	2	4
849	69	45	15
850	56	26	15
851	90	4	10
852	14	24	15
853	89	21	4
854	24	1	5
855	55	35	12
856	84	59	2
857	97	4	20
858	97	21	12
859	78	4	9
860	48	38	5
861	45	14	4
862	30	55	4
863	116	8	10
864	33	34	11
865	17	2	12
866	63	45	7
867	31	0	12
868	85	22	18
869	10	10	14
870	37	11	10
871	84	51	16
872	65	38	19
873	67	56	13
874	53	22	5
875	16	44	9
876	38	16	11
877	34	58	20
878	70	0	13
879	0	29	13
880	43	7	19
881	15	22	13
882	4	19	3
883	57	21	17
884	51	53	9
885	41	53	11
886	21	1	19
887	16	15	14
888	32	39	15
889	46	36	13
890	15	10	1
891	110	0	18
892	43	24	5
893	117	12	1
894	86	36	18
895	104	8	18
896	9	54	14
897	105	39	2
898	62	25	7
899	25	36	6
900	96	19	13
901	100	51	20
902	62	59	12
903	49	25	19
904	37	4	13
905	49	22	11
906	73	0	8
907	117	15	7
908	94	8	7
909	45	40	16
910	62	19	2
911	7	16	9
912	106	53	7
913	33	26	8
914	26	23	4
915	17	30	2
916	46	48	13
917	45	12	7
918	92	2	11
919	67	57	10
920	47	31	17
921	47	59	12
922	119	21	16
923	33	60	15
924	57	11	7
925	37	27	3
926	77	60	11
927	96	42	12
928	110	14	13
929	59	3	11
930	90	47	20
931	119	39	4
932	94	38	2
933	108	39	19
934	90	6	12
935	18	12	18
936	61	12	7
937	51	12	14
938	15	26	9
939	48	0	18
940	74	39	16
941	65	40	16
942	28	21	7
943	70	37	7
944	12	51	16
945	33	30	8
946	119	5	20
947	15	22	1
948	39	36	5
949	41	53	6
950	57	2	1
951	44	42	10
952	111	51	4
953	106	48	11
954	60	38	16
955	4	30	18
956	65	55	19
957	110	51	1
958	23	60	15
959	37	39	6
960	88	54	4
961	88	28	19
962	33	3	2
963	109	18	8
964	1	51	1
965	42	51	18
966	8	26	2
967	22	57	13
968	104	32	14
969	58	39	15
970	55	19	11
971	78	10	11
972	41	56	9
973	3	57	16
974	66	51	6
975	31	28	19
976	20	22	2
977	93	38	13
978	24	35	18
979	94	53	1
980	11	26	8
981	105	15	2
982	27	3	14
983	71	44	7
984	70	0	7
985	116	37	5
986	32	4	14
987	96	16	20
988	117	3	15
989	86	29	2
990	104	11	5
991	75	4	13
992	59	37	18
993	29	52	19
994	33	6	7
995	74	15	17
996	102	8	8
997	6	8	8
998	110	19	5
999	5	10	14
1000	21	21	15
1001	2	13	4
1002	117	57	11
1003	75	29	11
1004	120	49	3
1005	109	47	14
1006	73	49	1
1007	31	19	17
1008	77	60	16
1009	55	19	18
1010	29	17	20
1011	72	17	13
1012	46	40	10
1013	101	25	14
1014	66	20	10
1015	74	25	1
1016	88	19	7
1017	82	7	7
1018	0	7	19
1019	22	22	10
1020	113	26	1
1021	45	27	4
1022	14	33	8
1023	80	24	18
1024	60	48	13
1025	109	54	2
1026	59	0	10
1027	12	16	8
1028	37	50	3
1029	61	59	7
1030	61	59	10
1031	27	6	2
1032	114	39	3
1033	75	33	2
1034	18	16	17
1035	93	43	16
1036	16	37	18
1037	12	45	9
1038	81	33	16
1039	120	59	10
1040	63	24	5
1041	62	2	8
1042	97	18	2
1043	95	49	17
1044	36	60	18
1045	49	11	14
1046	55	53	17
1047	52	20	13
1048	64	43	9
1049	91	11	15
1050	66	7	19
1051	11	56	13
1052	63	8	2
1053	25	15	16
1054	8	46	9
1055	41	24	17
1056	22	6	9
1057	72	55	6
1058	52	6	7
1059	60	29	2
1060	7	4	13
1061	106	51	15
1062	84	57	4
1063	23	0	14
1064	30	39	7
1065	33	5	7
1066	66	4	1
1067	83	12	11
1068	37	16	12
1069	99	49	11
1070	88	52	11
1071	67	49	7
1072	9	44	14
1073	11	57	6
1074	48	15	19
1075	96	41	1
1076	85	26	13
1077	37	19	4
1078	37	46	18
1079	90	24	4
1080	15	31	7
1081	91	12	13
1082	88	22	20
1083	38	12	7
1084	61	59	11
1085	12	26	18
1086	54	1	2
1087	119	49	5
1088	39	45	6
1089	47	56	1
1090	53	49	13
1091	95	33	17
1092	38	57	3
1093	86	58	11
1094	51	37	14
1095	85	35	19
1096	10	57	11
1097	12	49	16
1098	115	20	12
1099	53	47	1
1100	108	2	6
1101	35	55	17
1102	23	15	4
1103	112	48	8
1104	73	33	8
1105	104	45	4
1106	92	7	6
1107	1	4	5
1108	109	3	17
1109	2	43	11
1110	43	34	3
1111	95	7	7
1112	38	33	18
1113	112	19	9
1114	114	37	5
1115	14	26	4
1116	66	14	9
1117	52	3	19
1118	32	44	20
1119	45	60	9
1120	49	44	13
1121	96	49	10
1122	41	45	14
1123	74	34	1
1124	38	10	13
1125	106	13	4
1126	62	17	15
1127	38	24	17
1128	77	18	5
1129	51	25	3
1130	15	28	11
1131	18	31	5
1132	63	32	9
1133	24	45	7
1134	15	60	10
1135	107	49	13
1136	105	57	4
1137	70	36	15
1138	65	48	14
1139	17	37	18
1140	20	50	1
1141	88	57	14
1142	74	7	14
1143	48	57	19
1144	31	44	1
1145	18	9	4
1146	83	36	3
1147	52	21	19
1148	67	32	18
1149	12	50	16
1150	21	13	20
1151	55	29	3
1152	57	23	14
1153	10	45	2
1154	19	5	5
1155	1	40	18
1156	62	41	16
1157	115	24	10
1158	48	17	4
1159	88	39	17
1160	46	52	5
1161	58	28	14
1162	52	0	3
1163	1	59	1
1164	51	12	18
1165	5	37	5
1166	61	2	13
1167	23	26	9
1168	84	26	16
1169	97	48	11
1170	48	13	4
1171	21	32	2
1172	103	40	16
1173	37	46	1
1174	23	50	13
1175	61	33	10
1176	21	6	1
1177	45	6	3
1178	6	55	19
1179	1	3	18
1180	44	22	16
1181	34	8	12
1182	57	47	19
1183	50	44	10
1184	54	46	8
1185	87	0	19
1186	29	6	2
1187	95	48	19
1188	37	27	16
1189	86	21	12
1190	89	11	7
1191	60	51	7
1192	0	46	15
1193	82	60	11
1194	35	30	9
1195	92	31	8
1196	16	40	20
1197	111	58	12
1198	68	54	9
1199	64	50	10
1200	13	41	7
1201	85	38	1
1202	120	11	19
1203	69	8	4
1204	1	9	19
1205	60	10	6
1206	64	42	9
1207	67	54	4
1208	114	52	18
1209	31	32	1
1210	31	58	9
1211	98	34	3
1212	83	29	10
1213	17	28	3
1214	8	19	12
1215	51	48	4
1216	113	58	1
1217	71	54	13
1218	52	23	18
1219	61	57	14
1220	37	55	12
1221	38	30	20
1222	33	34	6
1223	55	57	6
1224	65	32	2
1225	98	56	1
1226	66	38	12
1227	107	20	10
1228	58	60	1
1229	51	31	5
1230	119	43	5
1231	65	21	5
1232	4	60	19
1233	56	52	5
1234	81	9	18
1235	79	56	5
1236	51	28	14
1237	32	27	13
1238	119	44	15
1239	95	15	20
1240	112	33	20
1241	22	34	5
1242	103	58	8
1243	46	9	18
1244	81	42	10
1245	93	53	7
1246	76	31	11
1247	22	37	7
1248	3	5	7
1249	70	17	9
1250	105	13	6
1251	114	47	8
1252	77	27	12
1253	117	50	10
1254	79	52	20
1255	27	6	15
1256	92	29	7
1257	8	39	9
1258	3	58	8
1259	15	26	18
1260	4	35	2
1261	91	5	4
1262	9	21	2
1263	34	25	5
1264	71	5	6
1265	111	35	6
1266	53	49	2
1267	38	16	15
1268	9	28	20
1269	116	2	13
1270	90	20	11
1271	44	54	7
1272	62	17	5
1273	96	29	11
1274	12	40	15
1275	12	33	14
1276	38	0	15
1277	106	31	12
1278	119	49	10
1279	80	58	8
1280	58	15	14
1281	99	57	2
1282	46	50	15
1283	6	23	20
1284	7	22	10
1285	97	46	4
1286	92	33	16
1287	117	18	5
1288	27	42	18
1289	9	40	3
1290	78	43	1
1291	117	23	1
1292	39	51	18
1293	93	26	14
1294	104	36	5
1295	110	23	15
1296	75	27	2
1297	19	35	7
1298	103	3	5
1299	66	20	19
1300	83	33	9
1301	64	58	10
1302	84	32	7
1303	23	35	6
1304	7	32	15
1305	112	6	2
1306	77	52	19
1307	61	50	1
1308	112	32	11
1309	16	49	10
1310	66	37	5
1311	17	13	1
1312	91	34	1
1313	2	32	18
1314	118	32	16
1315	24	55	12
1316	29	29	15
1317	45	48	7
1318	99	10	8
1319	66	18	12
1320	48	54	17
1321	61	39	18
1322	74	0	7
1323	63	48	15
1324	63	31	14
1325	26	46	16
1326	3	55	12
1327	39	28	3
1328	63	2	2
1329	58	37	19
1330	120	35	12
1331	92	29	2
1332	69	18	17
1333	46	38	8
1334	45	0	20
1335	74	1	7
1336	34	46	3
1337	4	5	6
1338	44	54	15
1339	86	43	12
1340	27	19	19
1341	83	23	8
1342	31	7	2
1343	24	5	3
1344	64	55	14
1345	58	2	8
1346	0	28	11
1347	11	41	1
1348	17	29	5
1349	86	6	10
1350	15	50	20
1351	93	36	2
1352	110	4	1
1353	112	15	9
1354	9	58	18
1355	16	46	15
1356	39	24	2
1357	112	49	15
1358	33	29	8
1359	75	27	14
1360	118	21	1
1361	8	46	15
1362	80	10	5
1363	102	55	20
1364	0	40	11
1365	30	25	16
1366	85	14	14
1367	79	53	19
1368	106	28	17
1369	120	56	2
1370	86	57	20
1371	63	54	7
1372	103	5	6
1373	58	46	13
1374	41	57	16
1375	118	34	19
1376	46	44	17
1377	67	54	5
1378	72	42	11
1379	108	41	16
1380	52	60	16
1381	40	24	4
1382	74	36	19
1383	24	36	7
1384	33	41	8
1385	109	52	6
1386	27	52	17
1387	9	12	16
1388	17	37	15
1389	113	40	15
1390	11	48	11
1391	102	24	11
1392	61	12	12
1393	58	28	11
1394	107	4	15
1395	86	42	11
1396	56	45	10
1397	13	27	20
1398	36	44	20
1399	19	6	14
1400	51	25	8
1401	40	44	9
1402	48	56	8
1403	58	4	9
1404	7	57	5
1405	88	29	15
1406	58	17	9
1407	114	10	19
1408	82	57	15
1409	65	22	6
1410	19	7	19
1411	60	16	11
1412	15	12	3
1413	81	29	19
1414	40	46	13
1415	108	44	16
1416	31	11	2
1417	109	6	18
1418	110	39	20
1419	81	25	6
1420	46	4	18
1421	16	29	8
1422	94	2	8
1423	40	56	3
1424	1	40	9
1425	117	19	18
1426	78	37	4
1427	4	17	4
1428	88	45	5
1429	65	49	18
1430	44	35	9
1431	108	29	4
1432	85	17	13
1433	23	55	15
1434	12	29	17
1435	28	54	7
1436	40	41	20
1437	46	11	4
1438	68	31	8
1439	100	38	16
1440	115	56	15
1441	13	33	17
1442	96	46	20
1443	46	51	9
1444	67	13	12
1445	109	41	5
1446	39	2	4
1447	98	24	9
1448	96	54	9
1449	112	12	16
1450	15	45	3
1451	34	34	18
1452	66	12	2
1453	52	42	1
1454	94	59	9
1455	105	42	8
1456	48	13	14
1457	96	11	3
1458	70	53	18
1459	31	2	9
1460	12	32	20
1461	90	56	11
1462	72	43	7
1463	11	12	11
1464	83	19	5
1465	58	31	10
1466	117	45	12
1467	89	43	3
1468	79	36	13
1469	97	55	14
1470	0	18	1
1471	87	43	8
1472	67	41	17
1473	99	1	5
1474	108	31	2
1475	41	27	7
1476	37	29	1
1477	106	41	14
1478	44	26	14
1479	69	38	3
1480	51	32	7
1481	5	51	16
1482	27	10	13
1483	32	42	5
1484	44	8	6
1485	4	31	3
1486	50	29	11
1487	18	20	8
1488	95	15	16
1489	19	6	11
1490	95	60	3
1491	62	26	13
1492	73	26	1
1493	47	39	9
1494	57	20	14
1495	35	53	13
1496	101	44	7
1497	41	45	1
1498	64	34	15
1499	9	51	15
1500	4	31	20
1501	79	51	16
1502	48	34	9
1503	42	25	19
1504	38	24	8
1505	55	2	20
1506	13	51	14
1507	101	20	10
1508	32	9	13
1509	64	48	16
1510	113	56	2
1511	19	3	9
1512	30	3	3
1513	21	8	6
1514	118	1	13
1515	1	49	1
1516	38	4	1
1517	68	16	15
1518	109	45	3
1519	45	45	11
1520	16	24	18
1521	29	45	18
1522	86	13	15
1523	108	17	19
1524	84	34	20
1525	40	26	13
1526	12	44	8
1527	10	16	1
1528	108	44	16
1529	96	44	18
1530	105	8	19
1531	80	25	13
1532	38	30	15
1533	120	56	6
1534	34	5	4
1535	32	29	16
1536	47	3	5
1537	92	45	4
1538	59	54	6
1539	100	37	3
1540	37	46	11
1541	15	15	2
1542	53	6	18
1543	30	25	8
1544	59	18	1
1545	108	53	10
1546	117	57	7
1547	95	33	13
1548	49	2	1
1549	90	6	19
1550	19	31	15
1551	65	46	8
1552	108	31	5
1553	81	5	2
1554	34	46	9
1555	20	6	4
1556	22	35	17
1557	50	58	18
1558	116	30	16
1559	27	55	2
1560	120	59	17
1561	16	52	20
1562	69	58	7
1563	106	51	19
1564	35	24	15
1565	103	47	10
1566	41	28	20
1567	16	33	20
1568	31	43	15
1569	24	59	14
1570	5	55	20
1571	101	19	2
1572	28	28	6
1573	80	27	17
1574	14	41	6
1575	74	30	13
1576	3	47	1
1577	41	31	15
1578	41	15	19
1579	113	60	15
1580	76	56	11
1581	100	33	15
1582	40	38	2
1583	94	42	7
1584	42	52	13
1585	39	52	20
1586	15	54	2
1587	114	29	5
1588	85	41	20
1589	14	57	20
1590	110	13	16
1591	68	30	18
1592	120	38	9
1593	61	38	11
1594	118	18	7
1595	27	8	2
1596	11	53	7
1597	21	4	5
1598	74	12	2
1599	111	4	18
1600	65	37	14
1601	62	47	1
1602	25	52	12
1603	101	22	20
1604	40	45	5
1605	97	39	12
1606	104	38	18
1607	7	27	10
1608	57	38	6
1609	115	27	14
1610	23	56	10
1611	38	1	14
1612	20	16	4
1613	7	17	9
1614	5	47	12
1615	85	38	12
1616	77	45	2
1617	85	60	6
1618	44	50	16
1619	39	1	17
1620	85	28	14
1621	50	28	4
1622	63	26	8
1623	94	1	7
1624	112	53	6
1625	116	21	9
1626	43	34	16
1627	55	24	14
1628	22	56	7
1629	18	26	12
1630	96	58	12
1631	17	9	15
1632	25	46	2
1633	116	41	16
1634	120	20	14
1635	77	23	15
1636	85	36	19
1637	6	34	15
1638	120	48	4
1639	31	54	3
1640	97	19	6
1641	8	3	2
1642	45	9	9
1643	76	52	5
1644	80	28	16
1645	1	47	13
1646	76	27	14
1647	81	13	6
1648	101	6	20
1649	90	58	5
1650	88	46	17
1651	89	2	20
1652	55	15	7
1653	17	50	1
1654	69	48	16
1655	24	4	18
1656	118	59	6
1657	31	7	7
1658	61	53	3
1659	50	13	12
1660	105	33	4
1661	23	55	16
1662	63	24	20
1663	97	50	11
1664	32	54	3
